"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.496747319E2,-1.861151457E-1,-2.113485336E-1,-2.134476185E0
1.496797622E2,-1.903119087E-1,-1.831066608E-1,-2.007274151E0
1.496847925E2,-1.791201234E-1,-1.166176796E-1,-1.779890537E0
1.496898228E2,-1.326175332E-1,-6.008005142E-2,-1.672397614E0
1.496948531E2,-5.996173620E-2,4.404520988E-2,-1.622579575E0
1.496998834E2,6.303298473E-2,1.721882820E-1,-1.601863861E0
1.497049138E2,1.308385730E-1,3.246183395E-1,-1.591182709E0
1.497099441E2,1.003673077E-1,4.634566307E-1,-1.557200432E0
1.497149744E2,4.786717892E-2,5.744571686E-1,-1.485593796E0
1.497200047E2,-4.130727053E-2,6.864051819E-1,-1.362053871E0
1.497250350E2,-1.672810912E-1,7.609388828E-1,-1.205716610E0
1.497300653E2,-2.870517373E-1,8.122217655E-1,-1.035648823E0
1.497350956E2,-3.964788020E-1,8.257107735E-1,-8.373641968E-1
1.497401259E2,-5.202178955E-1,7.915196419E-1,-6.393690109E-1
1.497451563E2,-6.353210211E-1,7.907497883E-1,-4.079837799E-1
1.497501866E2,-6.949089766E-1,7.990436554E-1,-1.908254623E-1
1.497552169E2,-7.046126127E-1,7.920596600E-1,4.106330872E-2
1.497602472E2,-6.411855221E-1,8.126137257E-1,2.208662033E-1
1.497652775E2,-4.668269157E-1,8.702001572E-1,4.204368591E-1
1.497703078E2,-2.533724904E-1,8.741538525E-1,6.396551132E-1
1.497753381E2,-5.759459734E-2,8.631415367E-1,8.448209763E-1
1.497803684E2,9.330046177E-2,7.515702248E-1,1.035627365E0
1.497853988E2,1.962854266E-1,6.116516590E-1,1.120915413E0
1.497904291E2,2.621609569E-1,5.014111996E-1,1.215221405E0
1.497954594E2,4.303762317E-1,3.976881504E-1,1.346816063E0
1.498004897E2,6.436963081E-1,2.869057655E-1,1.500937462E0
1.498055201E2,7.498152852E-1,1.645479202E-1,1.734745979E0
1.498105504E2,7.210589647E-1,7.372760773E-2,1.923676491E0
1.498155808E2,5.340391994E-1,9.372711182E-3,2.134810448E0
1.498206112E2,1.128513813E-1,-2.894496918E-2,2.430424690E0
1.498256415E2,-4.361745417E-1,-6.163954735E-2,2.662623405E0
1.498306719E2,-9.651158452E-1,-1.796102524E-2,2.678937912E0
1.498357022E2,-1.356523991E0,6.820344925E-2,2.604350090E0
1.498407326E2,-1.561995983E0,1.346189976E-1,2.544586182E0
1.498457630E2,-1.538085818E0,2.149021626E-1,2.466465950E0
1.498507933E2,-1.349717379E0,3.379728794E-1,2.451397896E0
1.498558237E2,-1.074048042E0,5.420362949E-1,2.489749908E0
1.498608541E2,-7.103458643E-1,8.076705933E-1,2.562317848E0
1.498658844E2,-2.577309608E-1,1.039234161E0,2.635472298E0
1.498709148E2,2.654061317E-1,1.237215996E0,2.708973885E0
1.498759452E2,7.827864885E-1,1.344722509E0,2.911762238E0
1.498809755E2,1.242717862E0,1.362118244E0,3.123962402E0
1.498860059E2,1.570798278E0,1.380289555E0,3.402825356E0
1.498910363E2,1.774827361E0,1.370234251E0,3.642908096E0
1.498960666E2,1.896571159E0,1.293561220E0,3.772225380E0
1.499010970E2,1.929244280E0,1.155092955E0,3.761913300E0
1.499061273E2,1.784045458E0,9.980390072E-1,3.731411934E0
1.499111577E2,1.547953010E0,8.126122952E-1,3.714222908E0
1.499161881E2,1.139212132E0,5.986106396E-1,3.600491524E0
1.499212184E2,6.428780556E-1,3.173770905E-1,3.381109238E0
1.499262488E2,1.765027642E-1,4.985880852E-2,3.137951851E0
1.499312792E2,-2.677507401E-1,-1.516776085E-1,2.890658379E0
1.499363095E2,-5.827543139E-1,-3.734493256E-1,2.582166672E0
1.499413399E2,-8.191074133E-1,-5.774588585E-1,2.385086060E0
1.499463703E2,-9.640875459E-1,-7.356216908E-1,2.203986168E0
1.499514006E2,-9.853821993E-1,-8.533980846E-1,2.020040512E0
1.499564310E2,-8.165595531E-1,-9.453592300E-1,1.799859047E0
1.499614614E2,-4.913776219E-1,-1.006812572E0,1.538728714E0
1.499664917E2,-8.607357740E-2,-1.075783253E0,1.265250206E0
1.499715221E2,3.712160587E-1,-1.118381262E0,9.983682632E-1
1.499765525E2,8.625059128E-1,-1.167754412E0,7.043657303E-1
1.499815828E2,1.255262971E0,-1.194591284E0,3.207464218E-1
1.499866131E2,1.488973618E0,-1.203131676E0,-5.709552765E-2
1.499916434E2,1.641340971E0,-1.216660261E0,-3.864850998E-1
1.499966738E2,1.703485250E0,-1.196299076E0,-6.725854874E-1
1.500017041E2,1.680540085E0,-1.193917513E0,-9.588537216E-1
1.500067344E2,1.630732179E0,-1.208875179E0,-1.221734524E0
1.500117647E2,1.540385604E0,-1.254872084E0,-1.475964546E0
1.500167950E2,1.357537508E0,-1.302825928E0,-1.669186592E0
1.500218253E2,1.149811387E0,-1.342941046E0,-1.839923382E0
1.500268556E2,9.220978022E-1,-1.351168633E0,-1.993073940E0
1.500318859E2,6.985405684E-1,-1.365776539E0,-2.104794979E0
1.500369163E2,5.170860291E-1,-1.372536421E0,-2.184611797E0
1.500419466E2,3.536210060E-1,-1.367202997E0,-2.198839188E0
1.500469769E2,1.214327812E-1,-1.335830450E0,-2.195132732E0
1.500520072E2,-1.749277711E-1,-1.355741024E0,-2.168352604E0
1.500570375E2,-4.883203804E-1,-1.370140791E0,-2.151624203E0
1.500620678E2,-7.812618017E-1,-1.379724741E0,-2.201935291E0
1.500670981E2,-1.025798559E0,-1.346469641E0,-2.271200180E0
1.500721284E2,-1.256691694E0,-1.313769102E0,-2.311318398E0
1.500771588E2,-1.455605268E0,-1.238559961E0,-2.365307808E0
1.500821891E2,-1.561183691E0,-1.159280777E0,-2.409119606E0
1.500872194E2,-1.564018011E0,-1.095109940E0,-2.394933701E0
1.500922497E2,-1.507092118E0,-1.074737072E0,-2.365886688E0
1.500972800E2,-1.447240829E0,-1.064730883E0,-2.345935822E0
1.501023103E2,-1.388505220E0,-1.046196699E0,-2.301566124E0
1.501073406E2,-1.382874608E0,-1.009664297E0,-2.251962662E0
1.501123709E2,-1.334183455E0,-9.411294460E-1,-2.182693958E0
1.501174013E2,-1.266369462E0,-8.886451721E-1,-2.175011158E0
1.501224316E2,-1.131415844E0,-8.139109612E-1,-2.233647346E0
1.501274619E2,-1.001388788E0,-7.358741760E-1,-2.310756683E0
1.501324922E2,-8.476120234E-1,-6.447110176E-1,-2.411207199E0
1.501375225E2,-6.987022161E-1,-5.642173290E-1,-2.468076706E0
1.501425528E2,-6.072202921E-1,-4.703786373E-1,-2.491024017E0
1.501475831E2,-5.393025279E-1,-3.776497841E-1,-2.527901649E0
1.501526134E2,-4.852120876E-1,-2.909061909E-1,-2.578661919E0
1.501576438E2,-4.353557527E-1,-1.908297539E-1,-2.686400890E0
1.501626741E2,-4.043441415E-1,-6.299614906E-2,-2.812799931E0
1.501677044E2,-4.070084989E-1,9.781885147E-2,-2.977119923E0
1.501727347E2,-4.200641215E-1,2.729244232E-1,-3.117289543E0
1.501777650E2,-4.298595190E-1,4.819660187E-1,-3.171339035E0
1.501827953E2,-4.274724126E-1,6.581900120E-1,-3.115518570E0
1.501878256E2,-3.846095204E-1,7.779357433E-1,-3.016983509E0
1.501928559E2,-3.395292461E-1,8.987076283E-1,-2.813642979E0
1.501978863E2,-2.636254430E-1,9.868450165E-1,-2.491195679E0
1.502029166E2,-1.711174846E-1,1.094704390E0,-2.135758400E0
1.502079469E2,-4.470944405E-3,1.174100161E0,-1.747233868E0
1.502129772E2,1.885246634E-1,1.258473396E0,-1.354331017E0
1.502180075E2,3.265262842E-1,1.323792934E0,-9.809079170E-1
1.502230378E2,4.436885118E-1,1.389052153E0,-5.169210434E-1
1.502280681E2,5.266040564E-1,1.463405609E0,-1.498508453E-2
1.502330984E2,5.760862231E-1,1.517738581E0,5.010499954E-1
1.502381288E2,6.266537905E-1,1.523059130E0,1.045560837E0
1.502431591E2,6.646724939E-1,1.464712381E0,1.479907990E0
1.502481894E2,6.671534777E-1,1.404590607E0,1.899944305E0
1.502532197E2,6.391444802E-1,1.318336248E0,2.200648308E0
1.502582500E2,5.998167992E-1,1.267939091E0,2.339226723E0
1.502632803E2,5.246797204E-1,1.291584492E0,2.344662666E0
1.502683106E2,4.703457355E-1,1.341670990E0,2.193168640E0
1.502733409E2,4.401888847E-1,1.438189030E0,1.956428528E0
1.502783713E2,4.516185522E-1,1.491043568E0,1.768263817E0
1.502834016E2,5.605500340E-1,1.510642052E0,1.637968063E0
1.502884319E2,7.375722528E-1,1.454563618E0,1.555703163E0
1.502934622E2,9.014402628E-1,1.318374634E0,1.516495705E0
1.502984925E2,1.038531303E0,1.140543461E0,1.534514427E0
1.503035228E2,1.145182371E0,9.690628052E-1,1.633425713E0
1.503085531E2,1.227580190E0,7.992649078E-1,1.779433250E0
1.503135835E2,1.191889644E0,6.122241020E-1,1.938683510E0
1.503186139E2,9.926905632E-1,3.982319832E-1,2.020083427E0
1.503236442E2,6.460660696E-1,2.529058456E-1,2.013988495E0
1.503286746E2,1.752552986E-1,2.193627357E-1,1.958771706E0
1.503337050E2,-2.684810162E-1,2.496829033E-1,2.127293587E0
1.503387353E2,-5.544645786E-1,2.765240669E-1,2.314161301E0
1.503437657E2,-5.522344708E-1,2.521057129E-1,2.457549095E0
1.503487960E2,-2.974847555E-1,2.245092392E-1,2.552861214E0
1.503538264E2,9.423470497E-2,2.798032761E-1,2.705450058E0
1.503588568E2,5.562779903E-1,4.033913612E-1,2.915288925E0
1.503638871E2,9.796957970E-1,4.898095131E-1,3.067502975E0
1.503689175E2,1.332852006E0,4.862608910E-1,3.214694023E0
1.503739479E2,1.641843438E0,4.549684525E-1,3.313603401E0
1.503789782E2,1.818261027E0,3.958272934E-1,3.349686623E0
1.503840086E2,1.831714153E0,3.089008331E-1,3.193454742E0
1.503890390E2,1.646746159E0,1.752967834E-1,2.959418297E0
1.503940693E2,1.265062809E0,4.799365997E-3,2.747776031E0
1.503990997E2,6.920602322E-1,-1.927156448E-1,2.381352425E0
1.504041301E2,8.246898651E-3,-3.882029057E-1,2.027734756E0
1.504091604E2,-6.444754004E-1,-5.623159409E-1,1.677515030E0
1.504141908E2,-1.206248879E0,-7.149710655E-1,1.359701157E0
1.504192212E2,-1.646086216E0,-8.366644382E-1,1.112892151E0
1.504242515E2,-1.966264844E0,-9.470138550E-1,9.662208557E-1
1.504292819E2,-2.211120129E0,-1.041650295E0,8.529539108E-1
1.504343122E2,-2.338850975E0,-1.111384869E0,8.785734177E-1
1.504393426E2,-2.379773140E0,-1.176377058E0,1.005281448E0
1.504443730E2,-2.334490776E0,-1.204061747E0,1.156888008E0
1.504494033E2,-2.289081573E0,-1.200387239E0,1.314703941E0
1.504544337E2,-2.219306469E0,-1.142260790E0,1.474227905E0
1.504594641E2,-2.105766773E0,-1.073718309E0,1.540173531E0
1.504644944E2,-1.923931479E0,-9.664888382E-1,1.421881676E0
1.504695248E2,-1.687525988E0,-8.398108482E-1,1.248641968E0
1.504745552E2,-1.372312307E0,-6.646950245E-1,9.725103378E-1
1.504795855E2,-1.087985158E0,-4.789395332E-1,6.459465027E-1
1.504846159E2,-8.626087308E-1,-2.867224216E-1,2.065019608E-1
1.504896463E2,-6.235873699E-1,-1.398060322E-1,-2.409410477E-1
1.504946766E2,-3.849910498E-1,-4.200315475E-2,-6.729078293E-1
1.504997070E2,-1.561592817E-1,6.020927429E-2,-1.123309135E0
1.505047373E2,-1.327872276E-2,1.630201340E-1,-1.501750946E0
1.505097677E2,1.013621092E-1,2.481255531E-1,-1.847002506E0
1.505147981E2,2.026237249E-1,3.017921448E-1,-2.102067947E0
1.505198284E2,2.910462618E-1,3.006896973E-1,-2.291311264E0
1.505248588E2,3.627160788E-1,2.356724739E-1,-2.395987511E0
1.505298891E2,3.803453445E-1,9.261751175E-2,-2.459455490E0
1.505349194E2,3.210186958E-1,-1.236190796E-1,-2.486680984E0
1.505399497E2,1.567447186E-1,-3.749935627E-1,-2.477648735E0
1.505449801E2,-8.827137947E-2,-5.949482918E-1,-2.480033875E0
1.505500104E2,-3.666418195E-1,-7.792003155E-1,-2.469594955E0
1.505550407E2,-6.411767602E-1,-9.377660751E-1,-2.474670410E0
1.505600710E2,-8.655052185E-1,-1.085506678E0,-2.432622910E0
1.505651013E2,-1.031600118E0,-1.203798532E0,-2.405238152E0
1.505701316E2,-1.169374704E0,-1.269261599E0,-2.382552147E0
1.505751619E2,-1.289227247E0,-1.311124802E0,-2.397724152E0
1.505801922E2,-1.401402950E0,-1.339355946E0,-2.421772003E0
1.505852226E2,-1.444520950E0,-1.339908123E0,-2.411433220E0
1.505902529E2,-1.414572001E0,-1.341746807E0,-2.380928993E0
1.505952832E2,-1.341130018E0,-1.297146320E0,-2.349290848E0
1.506003135E2,-1.200284958E0,-1.244603634E0,-2.287766457E0
1.506053438E2,-1.044222116E0,-1.193626404E0,-2.249098778E0
1.506103741E2,-8.910827637E-1,-1.129936218E0,-2.266828537E0
1.506154044E2,-7.445174456E-1,-1.072601080E0,-2.302799225E0
1.506204347E2,-6.323012114E-1,-9.928011894E-1,-2.371497154E0
1.506254651E2,-5.396497846E-1,-9.236764908E-1,-2.453963280E0
1.506304954E2,-4.809144735E-1,-8.408787251E-1,-2.507320404E0
1.506355257E2,-4.754676819E-1,-7.727849483E-1,-2.522152901E0
1.506405560E2,-4.800640345E-1,-7.190079689E-1,-2.479558945E0
1.506455863E2,-5.089057684E-1,-6.650087833E-1,-2.441873550E0
1.506506166E2,-5.233865976E-1,-6.202392578E-1,-2.342228889E0
1.506556469E2,-5.281064510E-1,-5.705046654E-1,-2.199785233E0
1.506606772E2,-4.941886663E-1,-4.969999790E-1,-2.024045467E0
1.506657076E2,-4.458310008E-1,-3.953502178E-1,-1.829198360E0
1.506707379E2,-3.689270616E-1,-2.851157188E-1,-1.662888050E0
1.506757682E2,-2.733800411E-1,-1.477327347E-1,-1.500876427E0
1.506807985E2,-1.402707100E-1,3.575730324E-2,-1.419589043E0
1.506858288E2,1.104807854E-2,2.411701679E-1,-1.423580170E0
1.506908591E2,1.087951660E-1,4.686169624E-1,-1.441058159E0
1.506958894E2,1.623467207E-1,7.086441517E-1,-1.457675934E0
1.507009197E2,2.003771067E-1,9.282107353E-1,-1.459270477E0
1.507059501E2,1.989001036E-1,1.079833984E0,-1.417282104E0
1.507109804E2,2.009711266E-1,1.235770464E0,-1.389337540E0
1.507160107E2,2.166281939E-1,1.377397060E0,-1.370931625E0
1.507210410E2,2.225123644E-1,1.481329441E0,-1.343238831E0
1.507260713E2,2.571827173E-1,1.591117859E0,-1.277833939E0
1.507311016E2,3.019686937E-1,1.707204819E0,-1.179838181E0
1.507361319E2,3.953574896E-1,1.806002140E0,-1.044710159E0
1.507411622E2,5.236555338E-1,1.854460716E0,-9.397616386E-1
1.507461926E2,6.399447918E-1,1.857798576E0,-7.792105675E-1
1.507512229E2,7.016432285E-1,1.816397667E0,-5.298862457E-1
1.507562532E2,7.334790230E-1,1.763616085E0,-2.302064896E-1
1.507612835E2,7.357999086E-1,1.704101562E0,1.197834015E-1
1.507663138E2,7.279365063E-1,1.646974087E0,5.106430054E-1
1.507713441E2,6.567155123E-1,1.524745941E0,9.283275604E-1
1.507763744E2,5.692945719E-1,1.360828638E0,1.330164909E0
1.507814047E2,5.123623610E-1,1.178598642E0,1.711864471E0
1.507864351E2,4.798800945E-1,9.631886482E-1,2.140851974E0
1.507914655E2,3.895039558E-1,7.331700325E-1,2.574460983E0
1.507964958E2,2.504667044E-1,4.831445217E-1,2.917380333E0
1.508015262E2,5.805361271E-2,2.651753426E-1,3.299088478E0
1.508065566E2,-1.297179461E-1,1.216657162E-1,3.561886787E0
1.508115869E2,-3.982488513E-1,9.514188766E-2,3.715558052E0
1.508166173E2,-6.417028308E-1,1.902809143E-1,3.731436729E0
1.508216477E2,-8.459365368E-1,3.546760082E-1,3.595217705E0
1.508266780E2,-1.073914170E0,5.362691879E-1,3.369090080E0
1.508317084E2,-1.226786256E0,6.449875832E-1,3.024353027E0
1.508367388E2,-1.211520553E0,7.298338413E-1,2.632774353E0
1.508417691E2,-9.736545086E-1,8.493967056E-1,2.347323418E0
1.508467995E2,-4.539499879E-1,1.014579058E0,2.220267296E0
1.508518298E2,2.167679071E-1,1.183329582E0,2.404228210E0
1.508568602E2,9.961557388E-1,1.265203476E0,2.783812523E0
1.508618906E2,1.734345555E0,1.202426434E0,3.353814125E0
1.508669209E2,2.316372395E0,9.706957340E-1,3.941448212E0
1.508719513E2,2.642156601E0,6.171314716E-1,4.460225105E0
1.508769817E2,2.830427170E0,2.654192448E-1,5.048624039E0
1.508820120E2,2.941128492E0,-3.756594658E-2,5.486492157E0
1.508870424E2,2.867397785E0,-3.360249996E-1,5.716484070E0
1.508920728E2,2.683490276E0,-6.455030441E-1,5.758026123E0
1.508971031E2,2.352284670E0,-9.958636761E-1,5.582971573E0
1.509021335E2,1.815872788E0,-1.292289972E0,5.244743347E0
1.509071639E2,1.224566579E0,-1.435058117E0,4.782695770E0
1.509121942E2,5.885010958E-1,-1.443756342E0,4.202706337E0
1.509172246E2,-5.859243870E-2,-1.399566174E0,3.476927757E0
1.509222550E2,-6.591941714E-1,-1.326257467E0,2.773578644E0
1.509272853E2,-1.122216821E0,-1.219011068E0,2.141041756E0
1.509323157E2,-1.341170669E0,-1.158999681E0,1.488677025E0
1.509373460E2,-1.346803427E0,-1.054841995E0,8.738517761E-1
1.509423764E2,-1.187971473E0,-9.060547352E-1,3.728561401E-1
1.509474068E2,-8.885635138E-1,-7.071847916E-1,-3.871536255E-2
1.509524371E2,-4.474804401E-1,-5.867867470E-1,-3.470354080E-1
1.509574675E2,1.325800419E-1,-4.913966656E-1,-5.384540558E-1
1.509624979E2,6.958945990E-1,-4.537649155E-1,-5.849666595E-1
1.509675282E2,1.187510252E0,-5.022666454E-1,-5.397539139E-1
1.509725586E2,1.519153714E0,-6.174287796E-1,-4.559736252E-1
1.509775890E2,1.745948076E0,-7.416985035E-1,-4.105739594E-1
1.509826193E2,1.961309791E0,-8.510816097E-1,-4.374227524E-1
1.509876497E2,2.090276241E0,-9.500865936E-1,-5.607662201E-1
1.509926801E2,2.124691010E0,-9.856688976E-1,-7.570476532E-1
1.509977104E2,2.041018486E0,-9.955396652E-1,-9.596114159E-1
1.510027408E2,1.877386928E0,-9.886741638E-1,-1.202212334E0
1.510077712E2,1.685964227E0,-9.932951927E-1,-1.456278801E0
1.510128015E2,1.542586446E0,-1.004168034E0,-1.707552433E0
1.510178319E2,1.412738204E0,-1.020949364E0,-1.946473598E0
1.510228622E2,1.257328629E0,-1.024425507E0,-2.120352745E0
1.510278926E2,1.018260598E0,-1.043407917E0,-2.233880043E0
1.510329230E2,7.380431890E-1,-1.059193373E0,-2.305940628E0
1.510379533E2,4.261978865E-1,-1.052916765E0,-2.350786209E0
1.510429836E2,1.350735426E-1,-1.096705675E0,-2.377784729E0
1.510480139E2,-1.454967260E-1,-1.138287783E0,-2.372321129E0
1.510530442E2,-4.206252098E-1,-1.158943892E0,-2.377226830E0
1.510580745E2,-6.429507732E-1,-1.159062147E0,-2.392241478E0
1.510631048E2,-8.320645690E-1,-1.115018606E0,-2.302383423E0
1.510681352E2,-9.837150574E-1,-1.079977751E0,-2.145740509E0
1.510731655E2,-1.064770818E0,-1.059309483E0,-1.950776577E0
1.510781958E2,-1.137366652E0,-1.072789907E0,-1.769877911E0
1.510832261E2,-1.177274466E0,-1.058745861E0,-1.621976376E0
1.510882564E2,-1.208145857E0,-1.022543669E0,-1.569015503E0
1.510932867E2,-1.234742880E0,-9.598109722E-1,-1.534207344E0
1.510983170E2,-1.252442002E0,-8.803694248E-1,-1.526980400E0
1.511033473E2,-1.237836957E0,-7.843830585E-1,-1.566305161E0
1.511083777E2,-1.219938755E0,-6.623961926E-1,-1.642489910E0
1.511134080E2,-1.112933517E0,-5.382668972E-1,-1.741145611E0
1.511184383E2,-9.889528751E-1,-3.880875111E-1,-1.890899181E0
1.511234686E2,-8.623579741E-1,-2.498006821E-1,-2.044016361E0
1.511284989E2,-7.044607997E-1,-1.231162548E-1,-2.210172653E0
1.511335292E2,-5.630463958E-1,2.087616920E-2,-2.360751152E0
1.511385595E2,-4.379612803E-1,1.777310371E-1,-2.452898026E0
1.511435898E2,-3.336225152E-1,3.045504093E-1,-2.548970699E0
1.511486202E2,-2.064431906E-1,4.113531113E-1,-2.663561344E0
1.511536505E2,-6.538701057E-2,4.841630459E-1,-2.777760983E0
1.511586808E2,1.045523882E-1,5.904624462E-1,-2.872756481E0
1.511637111E2,2.512021065E-1,7.065179348E-1,-2.943958759E0
1.511687414E2,3.701786995E-1,8.088445663E-1,-2.939053059E0
1.511737717E2,4.379317760E-1,8.689360619E-1,-2.886959553E0
1.511788020E2,4.594789743E-1,8.725619316E-1,-2.802150249E0
1.511838323E2,4.684529305E-1,8.484506607E-1,-2.722929478E0
1.511888627E2,4.840743542E-1,8.253030777E-1,-2.572774410E0
1.511938930E2,5.011832714E-1,8.315114975E-1,-2.408968925E0
1.511989233E2,5.050107241E-1,8.430452347E-1,-2.231431961E0
1.512039536E2,4.758151770E-1,8.741250038E-1,-2.035246849E0
1.512089839E2,4.606685638E-1,9.148473740E-1,-1.796260357E0
1.512140142E2,4.781465530E-1,9.745841026E-1,-1.547839642E0
1.512190445E2,4.513691664E-1,1.057795525E0,-1.318502426E0
1.512240748E2,4.332364798E-1,1.140552044E0,-1.127395630E0
1.512291052E2,4.384877682E-1,1.237036228E0,-9.935836792E-1
1.512341355E2,4.818869829E-1,1.333172321E0,-8.693718910E-1
1.512391658E2,6.115121841E-1,1.414653301E0,-7.309007645E-1
1.512441961E2,7.698855400E-1,1.515001297E0,-5.255928040E-1
1.512492264E2,9.427337646E-1,1.600865364E0,-3.397045135E-1
1.512542567E2,1.044438481E0,1.648210049E0,-1.206092834E-1
1.512592870E2,1.104127526E0,1.666613102E0,5.987930298E-2
1.512643174E2,1.160509586E0,1.636928082E0,1.969957352E-1
1.512693478E2,1.175188780E0,1.573642731E0,3.481693268E-1
1.512743781E2,1.128762722E0,1.457810402E0,4.703235626E-1
1.512794085E2,1.025305629E0,1.313697815E0,5.873842239E-1
1.512844389E2,9.457085133E-1,1.170237541E0,6.562900543E-1
1.512894692E2,9.088888168E-1,1.008479118E0,6.770362854E-1
1.512944996E2,9.624310732E-1,8.241400719E-1,6.351280212E-1
1.512995300E2,1.087185144E0,6.319212914E-1,6.165513992E-1
1.513045603E2,1.254454374E0,4.659070969E-1,6.400985718E-1
1.513095907E2,1.364516735E0,2.928380966E-1,6.767883301E-1
1.513146210E2,1.285205007E0,1.513252258E-1,7.118520737E-1
1.513196514E2,9.852128029E-1,5.098581314E-2,6.780252457E-1
1.513246818E2,5.281156301E-1,1.597404480E-3,5.846996307E-1
1.513297121E2,4.341363907E-3,-2.505922318E-2,5.705089569E-1
1.513347425E2,-5.458500981E-1,-7.159662247E-2,6.451406479E-1
1.513397729E2,-1.068860054E0,-1.759338379E-1,8.327932358E-1
1.513448032E2,-1.434429288E0,-2.950656414E-1,1.215164185E0
1.513498336E2,-1.511650443E0,-3.482949734E-1,1.692241669E0
1.513548640E2,-1.302052021E0,-3.699851036E-1,2.226185799E0
1.513598943E2,-8.298114538E-1,-3.419871330E-1,2.803035736E0
1.513649247E2,-1.560760140E-1,-2.938990593E-1,3.375176430E0
1.513699551E2,5.874497890E-1,-2.791559696E-1,3.875763893E0
1.513749854E2,1.246875525E0,-3.080937862E-1,4.156497955E0
1.513800158E2,1.645542264E0,-4.147629738E-1,4.303334236E0
1.513850462E2,1.654416084E0,-6.042728424E-1,4.215509415E0
1.513900765E2,1.363587499E0,-8.096296787E-1,3.993208885E0
1.513951069E2,8.134456873E-1,-9.780905247E-1,3.621912003E0
1.514001372E2,4.229986668E-2,-1.075594902E0,3.115934372E0
1.514051676E2,-7.938681841E-1,-1.091758966E0,2.580639839E0
1.514101980E2,-1.573780775E0,-1.088197231E0,2.040225983E0
1.514152283E2,-2.267428875E0,-1.083241224E0,1.494894028E0
1.514202587E2,-2.844590664E0,-1.071742296E0,1.064514160E0
1.514252891E2,-3.293444633E0,-1.063289404E0,7.205677032E-1
1.514303194E2,-3.610984802E0,-1.034180403E0,5.014686584E-1
1.514353498E2,-3.813089371E0,-1.042163372E0,4.120960236E-1
1.514403802E2,-3.968391895E0,-1.039941311E0,4.574165344E-1
1.514454105E2,-4.073586941E0,-1.013978004E0,6.280889511E-1
1.514504409E2,-4.100831032E0,-9.411625862E-1,8.764457703E-1
1.514554713E2,-4.026484966E0,-7.939395905E-1,1.236238480E0
1.514605016E2,-3.840714455E0,-5.830471516E-1,1.635912895E0
1.514655320E2,-3.475496054E0,-3.479807377E-1,1.989618301E0
1.514705623E2,-2.958068848E0,-1.518483162E-1,2.182783127E0
1.514755935E2,-2.372480869E0,3.831982613E-2,2.186881065E0
1.514806233E2,-1.860534549E0,2.322719097E-1,2.021023750E0
1.514856531E2,-1.396948934E0,4.256005287E-1,1.785573006E0
1.514906829E2,-8.907511234E-1,6.575071812E-1,1.508957863E0
1.514957128E2,-4.279548526E-1,8.715224266E-1,1.214775085E0
1.515007427E2,-1.086155176E-1,1.054197550E0,9.409542084E-1
1.515057726E2,1.067225933E-1,1.153830290E0,6.105194092E-1
1.515108027E2,2.435274124E-1,1.142699480E0,2.660894394E-1
